,freq,statinfo,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),sex,age,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE
24314,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,AT,Austria,2023,7.8
24315,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,AT,Austria,2024,7.7
24316,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2013,7.8
24317,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2018,7.8
24318,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2021,7.7
24319,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2022,7.8
24320,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2023,7.9
24321,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BE,Belgium,2024,7.9
24322,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2013,6.0
24323,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2018,6.5
24324,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2021,6.4
24325,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2022,6.4
24326,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2023,6.8
24327,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,BG,Bulgaria,2024,7.3
24328,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CH,Switzerland,2013,8.1
24329,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CH,Switzerland,2018,8.2
24330,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CH,Switzerland,2021,7.8
24331,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CH,Switzerland,2022,7.7
24332,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CH,Switzerland,2023,7.2
24333,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2013,6.9
24334,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2018,7.7
24335,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2021,7.2
24336,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2022,7.5
24337,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2023,8.1
24338,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CY,Cyprus,2024,8.0
24339,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2013,7.8
24340,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2018,8.2
24341,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2021,8.0
24342,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2022,8.0
24343,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2023,8.2
24344,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,CZ,Czechia,2024,8.1
24345,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2013,7.6
24346,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2018,7.7
24347,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2021,
24348,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2022,6.5
24349,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2023,7.3
24350,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DE,Germany,2024,7.4
24351,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2013,8.1
24352,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2018,7.5
24353,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2021,6.8
24354,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2022,7.3
24355,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2023,7.2
24356,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,DK,Denmark,2024,7.2
24357,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EA20,Euro area – 20 countries (from 2023),2022,7.5
24358,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EA20,Euro area – 20 countries (from 2023),2023,7.6
24359,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EA20,Euro area – 20 countries (from 2023),2024,7.5
24360,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2013,7.3
24361,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2018,7.8
24362,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2021,7.5
24363,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2022,7.6
24364,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2023,7.7
24365,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EE,Estonia,2024,7.6
24366,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2013,7.1
24367,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2018,7.2
24368,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2021,7.4
24369,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2022,7.5
24370,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2023,7.4
24371,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EL,Greece,2024,7.2
24372,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2013,7.5
24373,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2018,7.8
24374,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2021,7.7
24375,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2022,7.8
24376,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2023,7.7
24377,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ES,Spain,2024,7.7
24378,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2013,7.7
24379,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2018,7.8
24380,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2021,
24381,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2022,7.5
24382,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2023,7.6
24383,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2024,7.6
24384,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2013,8.3
24385,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2018,8.1
24386,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2021,7.9
24387,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2022,7.6
24388,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2023,7.4
24389,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FI,Finland,2024,7.7
24390,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2013,7.6
24391,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2018,7.7
24392,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2021,7.0
24393,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2022,7.4
24394,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2023,7.5
24395,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,FR,France,2024,7.4
24396,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2013,7.6
24397,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2018,7.8
24398,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2021,7.8
24399,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2022,7.9
24400,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2023,8.2
24401,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HR,Croatia,2024,8.3
24402,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2013,7.1
24403,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2018,7.4
24404,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2021,7.2
24405,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2022,7.7
24406,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2023,7.9
24407,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,HU,Hungary,2024,7.7
24408,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2013,7.7
24409,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2018,8.3
24410,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2021,6.9
24411,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2022,7.3
24412,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2023,7.5
24413,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IE,Ireland,2024,7.7
24414,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IS,Iceland,2013,8.1
24415,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IS,Iceland,2018,8.1
24416,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2013,7.2
24417,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2018,7.5
24418,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2021,7.6
24419,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2022,7.6
24420,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2023,7.7
24421,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,IT,Italy,2024,7.5
24422,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2013,8.2
24423,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2018,7.4
24424,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2021,7.8
24425,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2022,8.0
24426,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2023,8.0
24427,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LT,Lithuania,2024,8.3
24428,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2013,7.8
24429,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2018,7.9
24430,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2021,7.7
24431,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2022,7.5
24432,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2023,7.4
24433,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LU,Luxembourg,2024,7.3
24434,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2013,7.4
24435,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2018,7.5
24436,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2021,7.3
24437,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2022,7.7
24438,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2023,7.6
24439,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,LV,Latvia,2024,7.4
24440,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ME,Montenegro,2013,7.1
24441,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ME,Montenegro,2018,7.5
24442,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ME,Montenegro,2021,7.4
24443,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,ME,Montenegro,2022,6.5
24444,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MK,North Macedonia,2013,
24445,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MK,North Macedonia,2018,7.0
24446,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2013,7.6
24447,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2018,7.7
24448,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2021,7.3
24449,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2022,7.8
24450,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2023,7.6
24451,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,MT,Malta,2024,7.9
24452,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2013,8.0
24453,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2018,7.6
24454,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2021,7.6
24455,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2022,7.5
24456,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2023,7.3
24457,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NL,Netherlands,2024,7.4
24458,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2013,7.9
24459,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2018,7.8
24460,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2021,7.6
24461,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2022,7.5
24462,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2023,7.7
24463,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,NO,Norway,2024,7.5
24464,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2013,8.1
24465,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2018,8.3
24466,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2021,7.9
24467,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2022,8.2
24468,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2023,7.8
24469,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PL,Poland,2024,7.8
24470,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2013,7.6
24471,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2018,8.1
24472,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2021,
24473,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2022,7.7
24474,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2023,7.7
24475,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,PT,Portugal,2024,7.7
24476,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2013,8.1
24477,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2018,8.1
24478,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2021,8.0
24479,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2022,8.2
24480,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2023,8.3
24481,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RO,Romania,2024,8.2
24482,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RS,Serbia,2013,6.2
24483,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RS,Serbia,2018,7.0
24484,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RS,Serbia,2021,7.1
24485,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RS,Serbia,2022,7.2
24486,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,RS,Serbia,2023,7.6
24487,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2013,7.9
24488,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2018,7.9
24489,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2021,7.6
24490,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2022,7.2
24491,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2023,7.2
24492,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SE,Sweden,2024,7.3
24493,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2013,8.0
24494,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2018,8.2
24495,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2021,8.2
24496,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2022,7.8
24497,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2023,8.1
24498,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SI,Slovenia,2024,8.2
24499,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2013,7.8
24500,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2018,8.1
24501,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2021,8.2
24502,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2022,7.9
24503,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2023,8.1
24504,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,SK,Slovakia,2024,8.2
24505,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2013,6.4
24506,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2018,6.2
24507,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2021,5.8
24508,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2022,5.5
24509,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2023,5.8
24510,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,TR,Türkiye,2024,6.0
24511,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,UK,United Kingdom,2013,7.6
24512,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,UK,United Kingdom,2018,7.4
24513,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-24,XK,Kosovo*,2018,6.4
24514,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AL,Albania,2018,5.8
24515,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AL,Albania,2021,6.1
24516,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2013,8.2
24517,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2018,8.3
24518,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2021,8.2
24519,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2022,8.1
24520,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2023,7.8
24521,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,AT,Austria,2024,7.7
24522,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2013,7.7
24523,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2018,7.8
24524,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2021,7.7
24525,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2022,7.7
24526,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2023,7.9
24527,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BE,Belgium,2024,7.8
24528,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2013,5.8
24529,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2018,6.4
24530,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2021,6.4
24531,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2022,6.3
24532,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2023,6.7
24533,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,BG,Bulgaria,2024,7.2
24534,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CH,Switzerland,2013,8.1
24535,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CH,Switzerland,2018,8.0
24536,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CH,Switzerland,2021,7.9
24537,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CH,Switzerland,2022,7.8
24538,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CH,Switzerland,2023,7.3
24539,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2013,6.8
24540,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2018,7.7
24541,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2021,7.2
24542,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2022,7.5
24543,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2023,7.9
24544,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CY,Cyprus,2024,7.9
24545,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2013,7.6
24546,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2018,8.1
24547,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2021,7.9
24548,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2022,7.9
24549,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2023,8.1
24550,A,AVG,Rating (0-10),TOTAL,All ISCED 2011 levels,F,Y16-29,CZ,Czechia,2024,8.0
